,ethena-usde_SUSDE_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_USDT_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,fluid-lending_USDC_Ethereum,aave-v3_SUSDE_Ethereum,morpho-blue_USUALUSDC+_Ethereum,aave-v3_USDE_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_SPDAI_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,aave-v3_USDS_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_GTUSDCF_Ethereum,morpho-blue_CSUSDC_Ethereum,aave-v3_DAI_Ethereum,fluid-lending_USDC_Arbitrum,morpho-blue_MWUSDC_Base,fluid-lending_SUSDE_Ethereum,morpho-blue_HYPERUSDC_Ethereum,aave-v3_USDT_Avalanche,fluid-lending_SUSDS_Ethereum,aave-v3_PT-EUSDE-29MAY2025_Ethereum,aave-v3_USDC_Base,morpho-blue_VBSHUSDC_Ethereum,fluid-lending_USDC_Polygon,aave-v2_USDC_Ethereum,fluid-lending_USDC_Base,fluid-lending_USDT_Polygon,aave-v3_USDT_Polygon,aave-v3_USDC_Polygon,morpho-blue_SUSDE_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_RESOLVUSDC_Ethereum,morpho-blue_FUSDC_Ethereum,morpho-blue_GTEUSDC_Ethereum,morpho-blue_SBMORPHOUSDC_Ethereum,aave-v3_USDTB_Ethereum,euler-v2_USDC_Ethereum,morpho-blue_APRUSDC_Ethereum,aave-v2_DAI_Ethereum,euler-v2_USDC_Avalanche,morpho-blue_EUSDE_Ethereum,morpho-blue_GTDAICORE_Ethereum,aave-v2_USDT_Ethereum,morpho-blue_GTUSDCC_Base,morpho-blue_FXUSDC_Ethereum,morpho-blue_BBQUSDT_Ethereum,euler-v2_EUSDE_Ethereum,morpho-blue_PT-USDE-31JUL2025_Ethereum,morpho-blue_GTUSDCP_Base,morpho-blue_USDE_Ethereum,morpho-blue_HYUSDC_Ethereum,morpho-blue_STEAKUSDC_Base,euler-v2_USDT_Avalanche,morpho-blue_GTMSUSDC_Ethereum,aave-v2_USDC.E_Avalanche,morpho-blue_STEAKUSDCLEVEL_Ethereum,morpho-blue_COUSDC_Base,morpho-blue_APRUSDE_Ethereum,morpho-blue_VBGTUSDT_Ethereum,morpho-blue_MC-USDCP_Ethereum,morpho-blue_RE7USDC_Base,euler-v2_USDC_Base,morpho-blue_IMF-USDS_Ethereum,aave-v3_DAI.E_Avalanche,aave-v2_USDC_Polygon,aave-v3_DAI_Polygon,euler-v2_USDT_Ethereum,aave-v2_DAI_Polygon,morpho-blue_BBQDAI_Ethereum,morpho-blue_HUSDT_Ethereum,morpho-blue_CUSDOUSDC_Ethereum,morpho-blue_MIDASUSDC_Ethereum,morpho-blue_RE7USDCC_Ethereum,morpho-blue_PT-SUSDE-27MAR2025_Ethereum,morpho-blue_USDC_Ethereum,morpho-blue_SUSDS_Ethereum,morpho-blue_EXMUSDC_Base,aave-v3_DAI_Arbitrum,aave-v2_USDT_Polygon,morpho-blue_UUSDC_Base,fluid-lending_SUSDS_Arbitrum,morpho-blue_HYPERUSDT_Ethereum,morpho-blue_9SUSDC11CORE_Ethereum,fluid-lending_SUSDS_Base,morpho-blue_SAFE-STEAKUSDT_Ethereum,aave-v3_SDAI_Ethereum,morpho-blue_APRUSDC_Base,morpho-blue_PT-SUSDE-29MAY2025_Ethereum,aave-v2_USDT.E_Avalanche,morpho-blue_BBUSDT_Ethereum,morpho-aave_USDC_Ethereum,morpho-blue_STEAKSUSDS_Base,morpho-blue_PT-EUSDE-29MAY2025_Ethereum,morpho-blue_GTAUSDC_Ethereum,morpho-blue_USDCRWA_Ethereum,morpho-blue_OHMSUSDS_Ethereum,morpho-blue_RE7USDT_Ethereum,morpho-blue_SAFE-STEAKUSDC_Ethereum,morpho-blue_STEAKUSDTLITE_Ethereum,morpho-blue_STEAKUSDCRWA_Base,morpho-blue_9SUSDCCORE_Ethereum,aave-v2_DAI.E_Avalanche,morpho-blue_PRUDENTUSDC_Base,euler-v2_SUSDS_Ethereum,morpho-blue_MC.EUSDC_Ethereum,morpho-blue_SAMM-USDC-CUSDO_Base,morpho-blue_YMVOG-DAI_Ethereum,morpho-blue_SAFE-STEAKUSDC_Base,morpho-blue_STKCVXCRVUSDCWBTCWETH-MORPHO_Ethereum,morpho-blue_YMVOG-USDC_Base,euler-v2_USDE_Ethereum,morpho-blue_STKCVXCRVUSDETHCRV-MORPHO_Ethereum,morpho-blue_STKCVXCRVCRVUSDTBTCWSTETH-MORPHO_Ethereum,morpho-blue_PT-SUSDE-27FEB2025_Ethereum,morpho-blue_BBQUSDC_Base,morpho-blue_BBUSDC_Ethereum,morpho-blue_GTSUSDSC_Base,morpho-blue_RE7USDCP_Ethereum,aave-v3_EUSDE_Ethereum,morpho-blue_HDAI_Ethereum,morpho-blue_INDEUSDC_Base,euler-v2_SUSDE_Ethereum,morpho-blue_DUPLICATEDKEY.USDC_Ethereum,morpho-blue_STEAKUSDCRWA_Ethereum,euler-v2_SDAI_Ethereum,morpho-blue_PYTHUSDC_Base,morpho-blue_MJUSDC_Base,morpho-aave_USDT_Ethereum,morpho-compound_USDT_Ethereum,euler-v2_USDS_Base,morpho-blue_USDC_Base,morpho-blue_IONICUSDC_Base,morpho-blue_AUSDC_Base,morpho-blue_SDAI_Ethereum,morpho-blue_CERESUSDE_Ethereum,morpho-blue_STKCVXCRVUSDTWBTCWETH-MORPHO_Ethereum,morpho-blue_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_ELIXIRUSDC_Ethereum,morpho-compound_USDC_Ethereum,morpho-compound_DAI_Ethereum,morpho-blue_GTUSDCF_Base,morpho-blue_USDCDOJO_Ethereum,morpho-blue_LUMENUSDC_Base,morpho-blue_GTUSDTC_Ethereum
2025-01-10,12.77498,0.0,7.34142,0.0,0.0,9.97735,0.0,0.0,60.66439,7.19825,13.04,5.8685,12.5753,0.0,10.62013,0.0,9.03506,0.0,4.07163,0.0,8.87566,5.99003,8.28842,0.0,6.17199,0.0,0.0,0.0,0.0,0.0,6.81131,13.31,5.5679,0.0,0.0,0.0,0.0,0.0,7.90903,0.0,0.0,8.83665,11.38,0.0,8.24033,5.74976,0.0,5.98654,7.66034,0.0,6.12439,5.37145,0.0,5.2335,10.28612,6.48741,0.0,0.0,14.11517,10.07933,10.29375,1.61585,6.49128,0.0,0.0,6.93957,0.0,0.0,6.1545,0.0,5.74492,0.49822,0.0,0.0,0.0,0.0,0.0,7.55849,0.0,0.0,0.0,0.00404,8.01297,0.0,0.00149,14.43866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67145,7.35416,0.0093,3.87095,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.58231,4.82008,35.23917,0.0,0.0,2.91939,0.0,0.0,2.84635,0.0,0.0,4.52766,0.0,0.85335,0.0,0.0,7.18084,0.0,0.0,0.0,0.0,0.0,1.25921,0.0,0.0,0.0,0.0,8.50145,0.0,0.0,0.0,0.0,0.0,0.05866,0.0,14.14651,0.0,10.45242,0.0,55.88103,9.57613,0.0,0.0,7.78794,0.0,0.0,0.0,0.0,0.0,0.0,6.40265,12.39537,0.0,0.0,0.0,0.0
2025-01-11,12.75076,0.0,7.1728,0.0,0.0,9.97807,0.0,0.0,12.99378,6.68167,12.66,5.06886,12.66075,0.0,12.38326,0.0,11.90055,0.0,4.07163,0.0,9.40495,7.17013,8.95624,0.0,5.07992,0.0,0.0,0.0,0.0,0.0,6.7336,13.09,5.03374,0.0,0.0,0.0,0.0,0.0,8.03693,0.0,0.0,8.89684,10.95,0.0,8.21033,5.78476,0.0,7.21336,8.64777,0.0,6.03353,4.63505,0.0,7.60456,11.56889,6.30959,0.0,0.0,14.17077,9.10399,7.28213,1.66205,6.99848,0.0,0.0,6.18089,0.0,0.0,4.74923,0.0,5.66572,0.50395,0.0,0.0,0.0,0.0,0.0,7.63523,0.0,0.0,0.0,0.00617,8.20881,0.0,0.00276,14.51651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08293,6.96924,0.00547,10.05544,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.55052,6.88782,35.52032,0.0,0.0,3.16832,0.0,0.0,2.70132,0.0,0.0,4.41394,0.0,0.86843,0.0,0.0,12.83755,0.0,0.0,0.0,0.0,0.0,2.87841,0.0,0.0,0.0,0.0,4.18215,0.0,0.0,0.0,0.0,0.0,0.05874,0.0,15.23857,0.0,8.56736,0.0,49.71418,10.12407,0.0,0.0,7.82585,0.0,0.0,0.0,0.0,0.0,0.0,6.57089,11.7735,0.0,0.0,0.0,0.0
2025-01-12,12.78118,0.0,6.87464,0.0,0.0,9.978,0.0,0.0,14.85319,6.76268,13.36,7.01178,11.01256,0.0,10.38241,0.0,11.49254,0.0,4.0374,0.0,10.88954,7.15549,7.21359,0.0,6.85438,0.0,0.0,0.0,0.0,0.0,6.75239,12.61,5.31444,0.0,0.0,0.0,0.0,0.0,8.06803,0.0,0.0,8.90598,10.4,0.0,8.13631,5.85128,0.0,7.19602,11.25371,0.0,6.01281,6.22436,0.0,10.75426,12.28454,6.2968,0.0,0.0,12.0527,8.93396,6.07735,1.6361,6.87297,0.0,0.0,5.44606,0.0,0.0,5.21748,0.0,5.58824,0.5098,0.0,0.0,0.0,0.0,0.0,7.42063,0.0,0.0,0.0,0.008,8.36522,0.0,0.00284,12.08547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51038,7.46558,0.00462,7.67633,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.55193,7.08059,35.56669,0.0,0.0,3.0356,0.0,0.0,2.99817,0.0,0.0,4.3749,0.0,0.86279,0.0,0.0,12.01361,0.0,0.0,0.0,0.0,0.0,1.19978,0.0,0.0,0.0,0.0,5.84003,0.0,0.0,0.0,0.0,0.0,0.03839,0.0,12.55984,0.0,8.81527,0.0,48.61855,9.98494,0.0,0.0,7.18917,0.0,0.0,0.0,0.0,0.0,0.0,6.23766,11.77536,0.0,0.0,0.0,0.0
2025-01-13,12.93126,0.0,6.78902,0.0,0.0,9.94864,0.0,0.0,16.01156,10.43725,14.28,10.75615,11.24336,0.0,12.80853,0.0,13.67048,0.0,4.27855,0.0,11.62025,8.18592,5.92799,0.0,8.95776,0.0,0.0,0.0,0.0,0.0,6.93397,9.02,5.47391,0.0,0.0,0.0,0.0,0.0,7.94988,0.0,0.0,6.93253,10.33,0.0,8.28231,5.96682,0.0,8.24658,15.18204,0.0,5.93123,9.29993,0.0,10.77048,14.9586,5.55309,0.0,0.0,11.94179,7.4878,10.33625,1.6118,11.00296,0.0,0.0,7.695,0.0,0.0,4.75033,0.0,5.51246,0.50411,0.0,0.0,0.0,0.0,0.0,10.96872,0.0,0.0,0.0,0.00732,8.23529,0.0,0.00307,13.79293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56193,7.42438,0.00473,4.09764,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5582,9.02746,26.59666,0.0,0.0,6.79941,0.0,0.0,3.43425,0.0,0.0,4.29304,10.22907,0.86006,0.0,0.0,11.97141,0.0,0.0,0.0,0.0,0.0,0.46812,0.0,0.0,0.0,0.0,9.87064,0.0,0.0,0.0,0.0,0.0,0.03839,0.0,8.64306,0.0,8.22303,0.0,38.62096,10.54482,0.0,0.0,12.47514,0.0,0.0,0.0,0.0,0.0,0.0,6.17115,7.49785,0.0,0.0,0.0,0.0
2025-01-14,12.92124,0.0,6.6447,0.0,0.0,0.0417,0.0,0.0,13.46764,7.2152,11.09,8.91055,11.07348,0.0,13.06776,0.0,13.21461,0.0,4.73846,0.0,11.03479,6.12824,5.58532,0.0,8.78889,0.0,0.0,11.0297,0.0,0.0,6.61095,9.27,4.74839,0.0,0.0,0.0,0.0,0.0,7.13257,0.0,0.0,6.37299,10.2,0.0,7.84219,5.53161,0.0,6.1539,11.6032,0.0,5.76245,8.06177,0.0,7.13325,11.37942,5.59873,0.0,0.0,12.29169,7.62095,9.52155,1.75876,10.67925,0.0,0.0,5.82822,0.0,0.0,4.62595,0.0,5.356,0.47779,0.0,0.0,0.0,0.0,0.0,10.01389,0.0,0.0,0.0,0.00783,7.99454,0.0,0.0019,12.80332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9001,7.22165,0.00522,4.86432,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5329,9.40245,24.17385,0.0,0.0,6.82302,0.0,0.0,3.97639,0.0,0.0,4.22056,8.9702,0.85683,0.0,0.0,17.84218,0.0,0.0,0.0,0.0,0.0,8.37368,0.0,0.0,0.0,0.0,7.87551,0.0,0.0,0.0,0.0,0.0,0.03839,0.0,13.61902,0.0,11.0427,0.0,39.40881,10.12014,0.0,0.0,6.48036,0.0,0.0,0.0,0.0,0.0,0.0,6.37711,5.05519,0.0,0.0,0.0,0.0
2025-01-15,12.88041,0.0,6.78495,0.0,3.53838,0.0417,0.0,0.0,28.54287,7.82155,11.51,14.35083,9.84705,0.0,13.20627,0.0,12.94024,0.0,4.75887,0.0,12.46207,7.12692,5.64816,0.0,12.76906,0.0,0.0,0.0,0.0,0.0,7.08877,9.16,4.5063,0.0,0.0,0.0,0.0,0.0,6.81426,0.0,0.0,5.52578,9.63,0.0,7.83731,5.44086,0.0,6.73669,11.4915,0.0,6.05289,12.18253,0.0,10.89129,11.55414,2.71247,0.0,0.0,13.12246,9.66421,6.46245,1.74576,9.54944,0.0,0.0,5.9151,0.0,0.0,5.20501,0.0,5.28035,0.45983,0.0,0.0,0.0,0.0,0.0,5.9678,0.0,0.0,0.0,0.00113,8.02007,0.0,0.00116,13.1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69926,8.07121,0.01434,23.08144,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5878,9.86259,20.60343,0.0,0.0,6.81603,0.0,0.0,4.56748,0.0,0.0,4.41234,14.70008,0.81141,0.0,0.0,11.46953,0.0,0.0,0.0,0.0,0.0,2.80837,0.0,0.0,0.0,0.0,13.87218,0.0,0.0,0.0,0.0,0.0,0.03779,0.0,2.62455,0.0,7.62545,0.0,52.02034,10.15414,0.0,0.0,4.67146,0.0,0.0,0.0,0.0,0.0,0.0,6.46848,5.62478,0.0,0.0,0.0,0.0
2025-01-16,12.81306,0.0,6.93877,0.0,2.97572,0.0417,0.0,0.0,19.89144,6.79275,11.21,7.48828,12.35335,0.0,13.73711,0.0,13.88776,0.0,5.60263,0.0,11.67264,6.13663,5.53781,0.0,7.46629,0.0,0.0,12.53794,0.0,0.0,6.70451,8.91,4.78926,0.0,0.0,0.0,0.0,0.0,6.77226,0.0,0.0,5.19534,9.85,0.0,7.74199,5.59737,0.0,6.12123,15.23252,0.0,6.05569,6.91577,0.0,10.90772,14.6282,2.70155,0.0,0.0,17.98864,9.30454,6.25687,1.73343,10.95656,0.0,0.0,4.75485,0.0,0.0,6.16679,0.0,5.20554,0.4898,0.0,0.0,0.0,0.0,0.0,6.72254,0.0,0.0,0.0,0.00575,7.80525,0.0,0.0011,23.58428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83157,8.07771,0.00902,5.21444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.61517,10.25755,19.24204,0.0,0.0,6.80906,0.0,0.0,5.2554,0.0,0.0,4.47861,7.50094,0.79987,0.0,0.0,11.57445,0.0,0.0,0.0,0.0,0.0,2.8638,0.0,0.0,0.0,0.0,7.80851,0.0,0.0,0.0,0.0,0.0,0.03442,0.0,2.5356,0.0,7.5568,0.0,49.72716,11.76935,0.0,0.0,5.14772,0.0,0.0,0.0,0.0,0.0,0.0,6.49031,5.65711,0.0,0.0,0.0,0.0
2025-01-17,9.40214,0.0,7.10533,0.0,4.12932,9.92033,0.0,0.0,17.72477,6.50944,9.38,7.20082,10.66093,0.0,11.25091,0.0,11.63453,0.0,5.37165,0.0,10.34363,7.44625,5.83126,0.0,7.06567,18.85012,0.0,9.27711,0.0,0.0,6.57498,8.51,4.91757,0.0,0.0,0.0,0.0,0.0,6.60207,0.0,0.0,5.90811,11.01,0.0,7.77359,5.77559,0.0,7.07761,14.37385,0.0,6.05848,6.40102,0.0,9.31898,15.24991,1.49664,0.0,0.0,12.58056,11.06049,5.47681,8.81723,9.787,0.0,0.0,5.49741,0.0,0.0,6.95829,0.0,3.08598,0.48627,0.0,0.0,0.0,0.0,0.0,6.53452,0.0,0.0,0.0,0.00182,7.70562,0.0,0.0019,13.09414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71915,7.90214,0.01349,7.42007,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.64578,10.74487,20.10617,0.0,0.0,11.19659,0.0,0.0,6.04675,0.0,0.0,4.38399,7.26507,0.81581,0.0,0.0,8.57379,0.0,0.0,0.0,0.0,0.0,2.4435,0.0,0.0,0.0,0.0,6.58781,0.0,0.0,0.0,0.0,0.0,0.01234,0.0,3.1948,0.0,6.54515,0.0,60.26996,9.51279,0.0,0.0,6.39127,0.0,0.0,0.0,0.0,0.0,0.0,6.83989,6.50924,0.0,0.0,0.0,0.0
2025-01-18,9.41288,0.0,6.33449,0.0,5.02935,9.92033,0.0,0.0,17.67344,2.59142,8.47,10.42538,11.26098,0.0,12.18192,0.0,12.40148,0.0,5.43078,0.0,12.25884,8.08671,8.53033,0.0,10.35282,19.86979,0.0,7.4559,0.0,0.0,6.7866,9.87,5.33873,0.0,0.0,0.0,0.0,0.0,6.79484,0.0,0.0,6.57474,11.39,0.0,7.62352,12.22778,0.0,7.41076,16.39411,0.0,5.89966,9.23422,0.0,9.31965,15.60684,4.58474,0.0,0.0,12.15206,7.35461,8.66247,10.1121,10.1487,0.0,0.0,5.79304,0.0,0.0,5.98016,0.0,2.94763,0.52209,0.0,0.0,0.0,0.0,0.0,8.31305,0.0,0.0,0.0,0.01476,7.48166,0.0,0.0037,13.34388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98132,13.17749,0.00339,4.90525,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.54932,11.20569,25.03959,0.0,0.0,8.06042,0.0,0.0,6.94419,0.0,0.0,4.31265,10.43504,0.81797,0.0,0.0,10.81358,0.0,0.0,0.0,0.0,0.0,2.4851,0.0,0.0,0.0,0.0,9.26901,0.0,0.0,0.0,0.0,0.0,0.01229,0.0,3.13408,0.0,8.11036,0.0,37.82257,17.01743,0.0,0.0,7.47611,0.0,0.0,0.0,0.0,0.0,0.0,6.96789,8.18997,0.0,0.0,0.0,0.0
2025-01-19,9.41345,0.0,6.50666,0.0,8.0007,9.92033,0.0,0.0,20.34752,2.59142,8.91,11.42775,11.65821,0.0,13.845,0.0,14.85734,0.0,5.9471,0.0,15.37505,6.314,9.80786,0.0,8.05392,29.11608,0.0,9.67621,0.0,0.0,9.26291,10.35,7.99683,0.0,0.0,0.0,0.0,0.0,7.15531,0.0,0.0,1.61529,11.54,0.0,7.98812,12.63348,0.0,5.3275,21.55462,0.0,5.89043,9.71373,0.0,9.59073,21.97494,6.83124,0.0,0.0,12.46015,5.33672,9.37877,12.03274,9.19937,0.0,0.0,7.32242,0.0,0.0,7.82709,0.0,2.81585,0.53176,0.0,0.0,0.0,0.0,0.0,8.82483,0.0,0.0,0.0,0.0,7.41455,0.0,0.00392,14.23471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51378,11.37792,0.00352,10.82425,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.41941,16.26251,5.6675,0.0,0.0,8.11253,0.0,0.0,2.45003,0.0,0.0,4.24379,14.23292,0.90548,0.0,0.0,10.73278,0.0,0.0,0.0,0.0,0.0,2.48619,0.0,0.0,0.0,0.0,12.45323,0.0,0.0,0.0,0.0,0.0,0.01229,0.0,3.07455,0.0,11.13682,0.0,26.38086,16.68637,0.0,0.0,8.79036,0.0,0.0,0.0,0.0,0.0,0.0,6.97315,7.59965,0.0,0.0,0.0,0.0
2025-01-20,9.41895,0.0,6.97818,0.0,7.01,9.92033,0.0,0.0,13.52424,2.90812,8.95,9.69834,11.80676,0.0,12.11877,0.0,12.18552,0.0,6.35872,0.0,11.81256,5.79158,5.962,0.0,9.63352,12.42668,0.0,10.1164,0.0,0.0,6.69604,10.47,6.77002,0.0,0.0,0.0,0.0,0.0,8.8814,0.0,0.0,1.93796,10.37,0.0,9.01833,10.77951,0.0,6.02111,12.98191,0.0,5.8813,8.52036,0.0,9.59136,12.27377,12.08967,0.0,0.0,11.72379,16.59471,6.83544,13.90182,8.62179,0.0,0.0,6.32122,0.0,0.0,6.17892,0.0,2.69064,0.53799,0.0,0.0,0.0,0.0,0.0,9.05299,0.0,0.0,0.0,0.0,7.83781,0.0,0.00402,15.71886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49086,9.93258,0.00326,8.51608,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.44168,13.95845,6.72143,0.0,0.0,8.16509,0.0,0.0,4.68556,0.0,0.0,4.69478,9.72551,0.87422,0.0,0.0,48.12782,0.0,0.0,0.0,0.0,0.0,2.48727,0.0,0.0,0.0,0.0,8.64749,0.0,0.0,0.0,0.0,0.0,0.01262,0.0,8.0416,0.0,12.32261,0.0,102.39875,14.13837,0.0,0.0,10.0947,0.0,0.0,0.0,0.0,0.0,0.0,7.45497,8.3835,0.0,0.0,0.0,0.0
2025-01-21,9.41984,0.0,7.12073,0.0,4.91396,9.9845,0.0,0.0,9.2059,3.19457,10.6,9.36364,11.62799,0.0,9.59698,0.0,9.46146,0.0,6.35872,0.0,9.38276,6.75456,7.12763,0.0,9.26924,8.97856,0.0,6.4537,0.0,0.0,6.39327,9.72,4.98158,0.0,0.0,0.0,0.0,0.0,8.25899,0.0,0.0,0.95044,10.42,0.0,7.98696,25.55492,0.0,6.74697,9.42942,0.0,5.97068,8.05313,0.0,9.59199,9.73578,12.6087,0.0,0.0,12.47775,16.81419,6.35844,9.3916,21.38717,0.0,0.0,5.74692,0.0,0.0,6.02333,0.0,2.57677,0.50895,0.0,0.0,0.0,0.0,0.0,7.34431,0.0,0.0,0.0,0.00305,7.63137,0.0,0.00218,16.80221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34186,8.03339,0.01271,1.91036,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.48566,7.38481,4.08099,0.0,0.0,8.21588,0.0,0.0,5.04224,0.0,0.0,4.65475,9.41625,0.86703,0.0,0.0,15.95367,0.0,0.0,0.0,0.0,0.0,2.51878,0.0,0.0,0.0,0.0,8.37463,0.0,0.0,0.0,0.0,0.0,0.01262,0.0,9.50145,0.0,6.9132,0.0,104.19005,12.19632,0.0,0.0,7.31158,0.0,0.0,0.0,0.0,0.0,0.0,7.82541,8.40215,0.0,0.0,0.0,0.0
2025-01-22,9.4064,0.0,7.57672,0.0,5.67169,9.9845,0.0,0.0,12.86777,3.10514,9.78,7.80923,11.26993,0.0,12.57655,0.0,12.76904,0.0,6.35872,0.0,12.68114,7.82114,7.33842,0.0,7.77287,13.21523,0.0,4.9621,0.0,0.0,6.27253,9.6,4.52718,0.0,0.0,0.0,0.0,0.0,8.41799,0.0,0.0,0.98129,11.74,0.0,7.97769,9.55376,0.0,8.13903,10.83255,0.0,8.7124,6.89838,0.0,9.59262,11.19702,10.62689,0.0,0.0,13.13274,15.32533,8.75456,3.40806,8.10765,0.0,0.0,5.25362,0.0,0.0,5.6655,0.0,2.4598,0.51016,0.0,0.0,0.0,0.0,0.0,9.47618,0.0,0.0,0.0,0.00741,7.79384,0.0,0.00516,18.05819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39146,8.07969,0.0042,2.52011,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5346,9.40785,4.1596,0.0,0.0,8.27156,0.0,0.0,3.24587,0.0,0.0,4.52231,7.81156,0.83183,0.0,0.0,11.17383,0.0,0.0,0.0,0.0,0.0,2.51988,0.0,0.0,0.0,0.0,6.99572,0.0,0.0,0.0,0.0,0.0,0.17182,0.0,13.06308,0.0,9.97227,0.0,92.19669,12.52349,0.0,0.0,8.12684,0.0,0.0,0.0,0.0,0.0,0.0,7.82345,8.41124,0.0,0.0,0.0,0.0
2025-01-23,14.76511,0.0,6.72921,0.0,5.67807,9.39402,0.0,0.0,23.99418,3.17925,10.14,7.96189,11.63608,0.0,10.17677,0.0,9.87776,0.0,6.35007,0.0,9.62238,9.35452,5.47358,0.0,7.88469,28.62556,0.0,5.22982,0.0,0.0,6.40525,9.55,4.62872,0.0,0.0,0.0,0.0,0.0,8.05606,0.0,0.0,0.97449,10.1,0.0,8.39807,7.73351,0.0,9.61766,13.07221,0.0,5.71176,6.93815,0.0,9.59325,12.39008,9.44451,0.0,0.0,12.66322,16.87122,4.95156,3.39015,31.07107,0.0,0.0,5.08912,0.0,0.0,5.60606,0.0,2.35414,0.50001,0.0,0.0,0.0,0.0,0.0,6.42375,0.0,0.0,0.0,0.00109,7.81512,0.0,0.00742,14.28342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12374,8.90377,0.00877,2.31476,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5616,5.83947,4.14232,0.0,0.0,8.32547,0.0,0.0,3.47048,0.0,0.0,4.46125,7.99354,0.80862,0.0,0.0,11.04079,0.0,0.0,0.0,0.0,0.0,2.52099,0.0,0.0,0.0,0.0,7.14732,0.0,0.0,0.0,0.0,0.0,0.21691,0.0,9.91557,0.0,4.6003,0.0,130.53684,10.74471,0.0,0.0,5.95278,0.0,0.0,0.0,0.0,0.0,0.0,8.02778,7.32083,0.0,0.0,0.0,0.0
2025-01-24,14.75586,0.0,6.85605,0.0,10.13556,5.97512,0.0,0.0,15.00169,4.10757,9.35,13.20022,13.51907,0.0,12.91833,0.0,13.18994,0.0,6.38283,0.0,12.73986,19.44699,4.98964,0.0,13.43871,13.99686,0.0,16.71652,0.0,0.0,6.313,11.38,9.99085,0.0,0.0,0.0,0.0,0.0,7.09289,0.0,0.0,1.06743,9.99,0.0,7.53623,4.58833,0.0,17.87761,13.94612,0.0,22.92254,11.63226,0.0,10.91066,14.09907,6.9668,0.0,0.0,14.11754,16.79297,8.93974,13.05055,21.08471,0.0,0.0,9.25131,0.0,0.0,9.70755,0.0,4.49328,0.51263,0.0,0.0,0.0,0.0,0.0,11.7204,0.0,0.0,0.0,0.00361,7.8975,0.0,0.00671,17.48203,19.33497,0.0,0.0,0.0,0.0,0.0,0.0,16.15522,7.95664,0.00709,14.3272,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6361,19.77112,4.37488,0.0,0.0,11.81768,0.0,0.0,8.70544,0.0,0.0,15.68321,12.45618,0.81142,0.0,0.0,13.56246,0.0,0.0,0.0,0.0,0.0,2.52209,0.0,0.0,0.0,0.0,11.57514,0.0,0.0,0.0,0.0,0.0,0.05351,0.0,13.17729,0.0,9.59255,0.0,130.56761,11.31689,0.0,0.0,11.02682,0.0,0.0,0.0,0.0,0.0,0.0,6.97564,7.38024,0.0,0.0,0.0,0.0
